action,attribute,txGas,blockGas,time
Regions.query,7,,,99
Regions.query,8,,,60
Regions.query,1,,,139
Regions.query,2,,,138
Regions.query,0,,,68
Regions.query,3,,,74
Regions.query,0,,,136
Regions.query,6,,,107
Regions.query,7,,,99
Regions.query,0,,,86
Regions.query,1,,,85
Regions.query,2,,,103
Regions.query,0,,,122
Regions.query,4,,,95
Regions.query,5,,,110
Regions.query,6,,,136
Regions.query,7,,,95
Regions.query,0,,,125
Regions.query,1,,,152
Regions.query,2,,,62
Regions.query,3,,,91
Regions.query,4,,,85
Regions.query,0,,,58
Regions.query,3,,,111
Regions.query,7,,,79
Regions.query,8,,,63
Regions.query,1,,,54
Regions.query,2,,,69
Regions.query,0,,,87
Regions.query,2,,,153
Regions.query,5,,,130
Regions.query,3,,,74
Regions.query,7,,,140
Regions.query,0,,,106
Regions.query,1,,,84
Regions.query,2,,,94
Regions.query,0,,,116
Regions.query,4,,,125
Regions.query,0,,,101
Regions.query,0,,,61
Regions.query,7,,,105
Regions.query,0,,,93
Regions.query,1,,,87
Regions.query,2,,,84
Regions.query,3,,,139
Regions.query,4,,,76
Regions.query,0,,,98
Regions.query,6,,,134
Regions.query,7,,,86
Regions.query,8,,,146
Regions.query,1,,,73
Regions.query,4,,,67
Regions.query,0,,,86
Regions.query,4,,,106
Regions.query,0,,,47
Regions.query,3,,,97
Regions.query,0,,,147
Regions.query,0,,,153
Regions.query,1,,,96
Regions.query,2,,,153
Regions.query,0,,,111
Regions.query,2,,,66
Regions.query,5,,,133
Regions.query,6,,,69
Regions.query,0,,,130
Regions.query,8,,,99
Regions.query,1,,,110
Regions.query,2,,,74
Regions.query,3,,,154
Regions.query,4,,,104
Regions.query,0,,,92
Regions.query,6,,,80
Regions.query,0,,,132
Regions.query,8,,,78
Regions.query,3,,,64
Regions.query,2,,,85
Regions.query,3,,,69
Regions.query,0,,,106
Regions.query,0,,,60
Regions.query,3,,,112
Regions.query,0,,,96
Regions.query,0,,,101
Regions.query,1,,,125
Regions.query,2,,,68
Regions.query,4,,,149
Regions.query,4,,,156
Regions.query,0,,,64
Regions.query,3,,,125
Regions.query,7,,,141
Regions.query,8,,,79
Regions.query,0,,,131
Regions.query,4,,,80
Regions.query,0,,,155
Regions.query,0,,,79
Regions.query,0,,,85
Regions.query,6,,,131
Regions.query,0,,,83
Regions.query,8,,,59
Regions.query,1,,,152
Regions.query,0,,,68
Regions.query,3,,,56
Regions.query,4,,,66
Regions.query,5,,,63
Regions.query,0,,,125
Regions.query,7,,,78
Regions.query,0,,,90
Regions.query,1,,,110
Regions.query,2,,,117
Regions.query,0,,,114
Regions.query,0,,,77
Regions.query,5,,,149
Regions.query,6,,,107
Regions.query,0,,,115
Regions.query,8,,,61
Regions.query,0,,,76
Regions.query,2,,,128
Regions.query,0,,,108
Regions.query,4,,,135
Regions.query,5,,,98
Regions.query,6,,,60
Regions.query,7,,,136
Regions.query,0,,,111
Regions.query,1,,,47
Regions.query,2,,,166
Regions.query,3,,,82
Regions.query,4,,,150
Regions.query,0,,,123
Regions.query,3,,,131
Regions.query,7,,,136
Regions.query,0,,,139
Regions.query,1,,,66
Regions.query,2,,,109
Regions.query,3,,,85
Regions.query,4,,,132
Regions.query,0,,,84
Regions.query,6,,,131
Regions.query,0,,,123
Regions.query,8,,,64
Regions.query,3,,,87
Regions.query,2,,,84
Regions.query,4,,,76
Regions.query,4,,,99
Regions.query,0,,,68
Regions.query,3,,,79
Regions.query,0,,,94
Regions.query,8,,,148
Regions.query,1,,,66
Regions.query,0,,,103
Regions.query,0,,,68
Regions.query,3,,,86
Regions.query,0,,,77
Regions.query,3,,,68
Regions.query,0,,,133
Regions.query,0,,,122
Regions.query,1,,,80
Regions.query,2,,,138
Regions.query,3,,,83
Regions.query,4,,,103
Regions.query,5,,,155
Regions.query,6,,,96
Regions.query,7,,,100
Regions.query,0,,,105
Regions.query,0,,,125
Regions.query,2,,,78
Regions.query,3,,,70
Regions.query,3,,,133
Regions.query,3,,,88
Regions.query,3,,,80
Regions.query,7,,,108
Regions.query,0,,,56
Regions.query,1,,,79
Regions.query,2,,,168
Regions.query,3,,,115
Regions.query,4,,,147
Regions.query,0,,,62
Regions.query,3,,,96
Regions.query,7,,,60
Regions.query,0,,,108
Regions.query,0,,,121
Regions.query,2,,,155
Regions.query,3,,,98
Regions.query,4,,,110
Regions.query,0,,,118
Regions.query,6,,,96
Regions.query,7,,,112
Regions.query,8,,,58
Regions.query,1,,,150
Regions.query,2,,,101
Regions.query,4,,,118
Regions.query,4,,,157
Regions.query,5,,,78
Regions.query,3,,,105
Regions.query,0,,,82
Regions.query,8,,,119
Regions.query,1,,,117
Regions.query,2,,,178
Regions.query,3,,,66
Regions.query,4,,,150
Regions.query,0,,,82
Regions.query,3,,,107
Regions.query,7,,,113
Regions.query,0,,,108
Regions.query,1,,,76
Regions.query,2,,,134
Regions.query,3,,,82
Regions.query,4,,,88
Regions.query,0,,,69
Regions.query,6,,,75
Regions.query,7,,,98
Regions.query,8,,,117
Regions.query,3,,,76
Regions.query,2,,,130
Regions.query,0,,,91
Regions.query,4,,,94
Regions.query,0,,,91
Regions.query,3,,,145
Regions.query,7,,,93
Regions.query,0,,,92
Regions.query,1,,,44
Regions.query,2,,,127
Regions.query,3,,,147
Regions.query,4,,,87
Regions.query,0,,,106
Regions.query,3,,,76
Regions.query,7,,,136
Regions.query,0,,,132
Regions.query,1,,,76
Regions.query,2,,,125
Regions.query,3,,,78
Regions.query,4,,,134
Regions.query,0,,,96
Regions.query,6,,,97
Regions.query,0,,,107
Regions.query,0,,,62
Regions.query,1,,,165
Regions.query,4,,,101
Regions.query,3,,,131
Regions.query,0,,,99
Regions.query,0,,,79
Regions.query,6,,,87
Regions.query,0,,,171
Regions.query,0,,,80
Regions.query,1,,,82
Regions.query,2,,,121
Regions.query,4,,,113
Regions.query,4,,,162
Regions.query,0,,,124
Regions.query,6,,,96
Regions.query,7,,,61
Regions.query,0,,,107
Regions.query,1,,,62
Regions.query,0,,,62
Regions.query,3,,,72
Regions.query,4,,,115
Regions.query,0,,,148
Regions.query,3,,,78
Regions.query,0,,,138
Regions.query,0,,,112
Regions.query,1,,,110
Regions.query,2,,,124
Regions.query,3,,,82
Regions.query,4,,,90
Regions.query,0,,,106
Regions.query,6,,,168
Regions.query,7,,,65
Regions.query,8,,,75
Regions.query,0,,,83
Regions.query,2,,,93
Regions.query,3,,,149
Regions.query,0,,,124
Regions.query,0,,,140
Regions.query,6,,,83
Regions.query,0,,,63
Regions.query,0,,,163
Regions.query,1,,,172
Regions.query,2,,,171
Regions.query,5,,,100
Regions.query,0,,,78
Regions.query,0,,,71
Regions.query,0,,,144
Regions.query,7,,,103
Regions.query,8,,,117
Regions.query,1,,,54
Regions.query,2,,,85
Regions.query,0,,,113
Regions.query,4,,,81
Regions.query,0,,,97
Regions.query,3,,,134
Regions.query,0,,,67
Regions.query,0,,,60
Regions.query,1,,,119
Regions.query,2,,,91
Regions.query,3,,,88
Regions.query,4,,,74
Regions.query,0,,,134
Regions.query,6,,,87
Regions.query,7,,,55
Regions.query,0,,,60
Regions.query,1,,,77
Regions.query,2,,,170
Regions.query,3,,,114
Regions.query,0,,,117
Regions.query,3,,,156
Regions.query,6,,,122
Regions.query,7,,,84
Regions.query,0,,,152
Regions.query,1,,,94
Regions.query,2,,,80
Regions.query,0,,,97
Regions.query,4,,,163
Regions.query,0,,,69
Regions.query,6,,,147
Regions.query,7,,,140
Regions.query,0,,,125
Regions.query,1,,,68
Regions.query,2,,,61
Regions.query,3,,,78
Regions.query,2,,,147
Regions.query,5,,,129
Regions.query,3,,,74
Regions.query,7,,,169
Regions.query,0,,,77
Regions.query,1,,,83
Regions.query,2,,,63
Regions.query,3,,,79
Regions.query,3,,,132
Regions.query,0,,,130
Regions.query,3,,,47
Regions.query,0,,,77
Regions.query,8,,,76
Regions.query,1,,,59
Regions.query,2,,,63
Regions.query,0,,,121
Regions.query,3,,,118
Regions.query,5,,,91
Regions.query,0,,,104
Regions.query,7,,,67
Regions.query,8,,,142
Regions.query,3,,,96
Regions.query,4,,,93
Regions.query,3,,,75
Regions.query,2,,,50
Regions.query,0,,,165
Regions.query,3,,,83
Regions.query,7,,,91
Regions.query,0,,,149
Regions.query,1,,,139
Regions.query,4,,,69
Regions.query,3,,,77
Regions.query,4,,,107
Regions.query,5,,,99
Regions.query,6,,,98
Regions.query,7,,,119
Regions.query,8,,,132
Regions.query,1,,,138
Regions.query,2,,,123
Regions.query,0,,,139
Regions.query,4,,,63
Regions.query,0,,,120
Regions.query,6,,,104
Regions.query,0,,,72
Regions.query,8,,,85
Regions.query,1,,,131
Regions.query,2,,,82
Regions.query,3,,,89
Regions.query,4,,,92
Regions.query,0,,,78
Regions.query,6,,,79
Regions.query,7,,,95
Regions.query,8,,,73
Regions.query,1,,,62
Regions.query,2,,,152
Regions.query,3,,,146
Regions.query,4,,,134
Regions.query,0,,,114
Regions.query,3,,,75
Regions.query,0,,,78
Regions.query,8,,,79
Regions.query,1,,,124
Regions.query,2,,,63
Regions.query,3,,,149
Regions.query,3,,,99
Regions.query,0,,,132
Regions.query,3,,,65
Regions.query,7,,,76
Regions.query,0,,,103
Regions.query,1,,,90
Regions.query,2,,,107
Regions.query,0,,,78
Regions.query,3,,,106
Regions.query,0,,,81
Regions.query,6,,,93
Regions.query,0,,,97
Regions.query,0,,,92
Regions.query,3,,,78
Regions.query,2,,,79
Regions.query,3,,,57
Regions.query,4,,,47
Regions.query,0,,,107
Regions.query,6,,,90
Regions.query,0,,,84
Regions.query,0,,,101
Regions.query,1,,,127
Regions.query,2,,,136
Regions.query,0,,,65
Regions.query,0,,,79
Regions.query,0,,,110
Regions.query,6,,,118
Regions.query,7,,,51
Regions.query,8,,,110
Regions.query,0,,,126
Regions.query,2,,,151
Regions.query,0,,,80
Regions.query,0,,,150
Regions.query,0,,,133
Regions.query,3,,,54
Regions.query,7,,,115
Regions.query,0,,,150
Regions.query,1,,,140
Regions.query,2,,,143
Regions.query,3,,,108
Regions.query,4,,,133
Regions.query,0,,,105
Regions.query,3,,,81
Regions.query,7,,,132
Regions.query,0,,,123
Regions.query,1,,,102
Regions.query,4,,,124
Regions.query,3,,,112
Regions.query,4,,,57
Regions.query,0,,,93
Regions.query,3,,,87
Regions.query,0,,,108
Regions.query,8,,,172
Regions.query,1,,,155
Regions.query,2,,,44
Regions.query,3,,,88
Regions.query,4,,,121
Regions.query,0,,,59
Regions.query,0,,,89
Regions.query,7,,,111
Regions.query,0,,,130
Regions.query,1,,,80
Regions.query,2,,,65
Regions.query,4,,,104
Regions.query,4,,,108
Regions.query,0,,,102
Regions.query,6,,,84
Regions.query,7,,,60
Regions.query,0,,,150
Regions.query,0,,,169
Regions.query,2,,,117
Regions.query,3,,,105
Regions.query,4,,,119
Regions.query,5,,,113
Regions.query,6,,,125
Regions.query,7,,,103
Regions.query,8,,,130
Regions.query,1,,,59
Regions.query,0,,,135
Regions.query,6,,,118
Regions.query,4,,,132
Regions.query,0,,,62
Regions.query,6,,,85
Regions.query,7,,,86
Regions.query,0,,,82
Regions.query,1,,,95
Regions.query,2,,,90
Regions.query,3,,,91
Regions.query,0,,,115
Regions.query,0,,,97
Regions.query,6,,,119
Regions.query,7,,,39
Regions.query,8,,,81
Regions.query,1,,,73
Regions.query,4,,,160
Regions.query,3,,,103
Regions.query,4,,,111
Regions.query,0,,,89
Regions.query,6,,,154
Regions.query,0,,,86
Regions.query,0,,,69
Regions.query,3,,,141
Regions.query,2,,,140
Regions.query,3,,,154
Regions.query,4,,,171
Regions.query,5,,,82
Regions.query,3,,,112
Regions.query,0,,,90
Regions.query,0,,,85
Regions.query,1,,,157
Regions.query,2,,,154
Regions.query,3,,,46
Regions.query,3,,,125
Regions.query,5,,,86
Regions.query,6,,,89
Regions.query,0,,,82
Regions.query,0,,,158
Regions.query,1,,,146
Regions.query,2,,,65
Regions.query,6,,,119
Regions.query,0,,,93
Regions.query,5,,,68
Regions.query,6,,,151
Regions.query,0,,,137
Regions.query,8,,,63
Regions.query,1,,,152
Regions.query,2,,,137
Regions.query,3,,,138
Regions.query,0,,,109
Regions.query,0,,,124
Regions.query,3,,,103
Regions.query,0,,,163
Regions.query,0,,,108
Regions.query,0,,,157
Regions.query,2,,,112
Regions.query,3,,,151
Regions.query,0,,,82
Regions.query,5,,,74
Regions.query,6,,,123
Regions.query,7,,,139
Regions.query,0,,,140
Regions.query,1,,,127
Regions.query,2,,,129
Regions.query,0,,,109
Regions.query,4,,,102
Regions.query,0,,,83
Regions.query,6,,,61
Regions.query,7,,,65
Regions.query,0,,,146
Regions.query,1,,,84
Regions.query,2,,,60
Regions.query,0,,,90
Regions.query,4,,,169
Regions.query,0,,,112
Regions.query,6,,,82
Regions.query,7,,,133
Regions.query,0,,,94
Regions.query,1,,,154
Regions.query,2,,,46
Regions.query,0,,,63
Regions.query,0,,,64
Regions.query,3,,,150
Regions.query,6,,,122
Regions.query,7,,,66
Regions.query,0,,,104
Regions.query,0,,,132
Regions.query,0,,,146
Regions.query,6,,,114
Regions.query,4,,,125
Regions.query,5,,,87
Regions.query,6,,,97
Regions.query,0,,,92
Regions.query,8,,,166
Regions.query,0,,,155
Regions.query,2,,,83
Regions.query,5,,,134
Regions.query,4,,,115
Regions.query,5,,,95
Regions.query,3,,,59
Regions.query,0,,,113
Regions.query,0,,,132
Regions.query,1,,,96
Regions.query,4,,,63
Regions.query,0,,,49
Regions.query,4,,,94
Regions.query,0,,,90
Regions.query,6,,,96
Regions.query,7,,,62
Regions.query,0,,,111
Regions.query,1,,,56
Regions.query,0,,,98
Regions.query,3,,,95
Regions.query,3,,,99
Regions.query,0,,,72
Regions.query,3,,,77
Regions.query,0,,,87
Regions.query,0,,,111
Regions.query,1,,,95
Regions.query,2,,,123
Regions.query,3,,,150
Regions.query,3,,,171
Regions.query,0,,,159
Regions.query,3,,,138
Regions.query,7,,,66
Regions.query,0,,,147
Regions.query,1,,,156
Regions.query,4,,,78
Regions.query,3,,,121
Regions.query,4,,,51
Regions.query,0,,,90
Regions.query,6,,,98
Regions.query,0,,,135
Regions.query,0,,,81
Regions.query,1,,,136
Regions.query,2,,,155
Regions.query,0,,,157
Regions.query,4,,,79
Regions.query,0,,,48
Regions.query,6,,,109
Regions.query,7,,,112
Regions.query,0,,,110
Regions.query,1,,,70
Regions.query,4,,,141
Regions.query,3,,,112
Regions.query,4,,,88
Regions.query,0,,,105
Regions.query,6,,,93
Regions.query,0,,,60
Regions.query,0,,,153
Regions.query,1,,,98
Regions.query,2,,,107
Regions.query,0,,,111
Regions.query,4,,,87
Regions.query,0,,,108
Regions.query,6,,,95
Regions.query,7,,,67
Regions.query,8,,,108
Regions.query,1,,,78
Regions.query,2,,,104
Regions.query,5,,,120
Regions.query,4,,,156
Regions.query,5,,,117
Regions.query,3,,,100
Regions.query,7,,,92
Regions.query,8,,,103
Regions.query,1,,,74
Regions.query,2,,,110
Regions.query,6,,,71
Regions.query,0,,,165
Regions.query,0,,,89
Regions.query,6,,,149
Regions.query,7,,,103
Regions.query,8,,,101
Regions.query,1,,,66
Regions.query,2,,,117
Regions.query,3,,,98
Regions.query,2,,,77
Regions.query,0,,,157
Regions.query,6,,,116
Regions.query,7,,,126
Regions.query,0,,,103
Regions.query,0,,,80
Regions.query,4,,,145
Regions.query,0,,,66
Regions.query,4,,,93
Regions.query,0,,,82
Regions.query,3,,,91
Regions.query,0,,,87
Regions.query,8,,,60
Regions.query,1,,,117
Regions.query,4,,,165
Regions.query,3,,,140
Regions.query,4,,,98
Regions.query,5,,,72
Regions.query,6,,,138
Regions.query,7,,,77
Regions.query,0,,,129
Regions.query,1,,,95
Regions.query,4,,,101
Regions.query,0,,,105
Regions.query,4,,,145
Regions.query,0,,,49
Regions.query,6,,,153
Regions.query,7,,,114
Regions.query,8,,,62
Regions.query,1,,,94
Regions.query,2,,,173
Regions.query,3,,,118
Regions.query,3,,,108
Regions.query,5,,,127
Regions.query,3,,,79
Regions.query,7,,,107
Regions.query,0,,,91
Regions.query,1,,,81
Regions.query,2,,,152
Regions.query,3,,,95
Regions.query,3,,,81
Regions.query,0,,,78
Regions.query,6,,,57
Regions.query,7,,,93
Regions.query,8,,,94
Regions.query,0,,,81
Regions.query,2,,,96
Regions.query,0,,,69
Regions.query,0,,,112
Regions.query,5,,,97
Regions.query,6,,,115
Regions.query,7,,,80
Regions.query,8,,,70
Regions.query,0,,,51
Regions.query,2,,,141
Regions.query,3,,,97
Regions.query,3,,,126
Regions.query,0,,,117
Regions.query,6,,,87
Regions.query,7,,,128
Regions.query,0,,,83
Regions.query,1,,,154
Regions.query,2,,,140
Regions.query,0,,,129
Regions.query,0,,,133
Regions.query,0,,,71
Regions.query,3,,,91
Regions.query,7,,,44
Regions.query,8,,,95
Regions.query,1,,,75
Regions.query,2,,,165
Regions.query,5,,,156
Regions.query,2,,,122
Regions.query,0,,,157
Regions.query,0,,,68
Regions.query,0,,,72
Regions.query,8,,,66
Regions.query,0,,,106
Regions.query,2,,,120
Regions.query,3,,,118
Regions.query,4,,,75
Regions.query,0,,,132
Regions.query,3,,,116
Regions.query,0,,,73
Regions.query,0,,,63
Regions.query,1,,,96
Regions.query,4,,,72
Regions.query,3,,,157
Regions.query,0,,,78
Regions.query,5,,,89
Regions.query,3,,,80
Regions.query,7,,,109
Regions.query,8,,,102
Regions.query,1,,,67
Regions.query,2,,,139
Regions.query,0,,,79
Regions.query,3,,,72
Regions.query,5,,,110
Regions.query,6,,,65
Regions.query,7,,,79
Regions.query,8,,,121
Regions.query,1,,,97
Regions.query,2,,,85
Regions.query,6,,,142
Regions.query,4,,,115
Regions.query,0,,,147
Regions.query,3,,,117
Regions.query,0,,,89
Regions.query,8,,,103
Regions.query,1,,,161
Regions.query,0,,,99
Regions.query,6,,,123
Regions.query,0,,,91
Regions.query,0,,,112
Regions.query,3,,,134
Regions.query,7,,,145
Regions.query,8,,,61
Regions.query,3,,,77
Regions.query,0,,,164
Regions.query,3,,,140
Regions.query,4,,,62
Regions.query,5,,,171
Regions.query,0,,,50
Regions.query,7,,,94
Regions.query,0,,,115
Regions.query,0,,,57
Regions.query,2,,,127
Regions.query,3,,,152
Regions.query,4,,,137
Regions.query,0,,,80
Regions.query,3,,,112
Regions.query,7,,,86
Regions.query,0,,,139
Regions.query,1,,,114
Regions.query,2,,,107
Regions.query,4,,,72
Regions.query,0,,,93
Regions.query,0,,,95
Regions.query,6,,,99
Regions.query,7,,,118
Regions.query,8,,,82
Regions.query,1,,,131
Regions.query,2,,,85
Regions.query,6,,,58
Regions.query,4,,,91
Regions.query,0,,,165
Regions.query,6,,,160
Regions.query,7,,,57
Regions.query,8,,,106
Regions.query,1,,,100
Regions.query,2,,,97
Regions.query,3,,,105
Regions.query,3,,,119
Regions.query,0,,,109
Regions.query,3,,,84
Regions.query,7,,,75
Regions.query,0,,,179
Regions.query,1,,,49
Regions.query,2,,,85
Regions.query,0,,,102
Regions.query,0,,,136
Regions.query,0,,,79
Regions.query,6,,,151
Regions.query,0,,,112
Regions.query,8,,,76
Regions.query,1,,,66
Regions.query,2,,,166
Regions.query,3,,,155
Regions.query,4,,,102
Regions.query,0,,,100
Regions.query,3,,,85
Regions.query,0,,,115
Regions.query,8,,,63
Regions.query,1,,,79
Regions.query,0,,,67
Regions.query,3,,,107
Regions.query,2,,,130
Regions.query,0,,,89
Regions.query,3,,,123
Regions.query,7,,,63
Regions.query,8,,,111
Regions.query,0,,,80
Regions.query,2,,,92
Regions.query,0,,,60
Regions.query,3,,,119
Regions.query,5,,,169
Regions.query,3,,,115
Regions.query,7,,,95
Regions.query,8,,,72
Regions.query,1,,,85
Regions.query,4,,,163
Regions.query,3,,,100
Regions.query,4,,,87
Regions.query,5,,,44
Regions.query,6,,,138
Regions.query,7,,,186
Regions.query,0,,,99
Regions.query,1,,,150
Regions.query,4,,,96
Regions.query,3,,,88
Regions.query,0,,,69
Regions.query,0,,,134
Regions.query,6,,,109
Regions.query,7,,,115
Regions.query,0,,,110
Regions.query,1,,,99
Regions.query,0,,,132
Regions.query,3,,,182
Regions.query,4,,,91
Regions.query,5,,,110
Regions.query,6,,,83
Regions.query,7,,,87
Regions.query,8,,,83
Regions.query,1,,,157
Regions.query,0,,,125
Regions.query,0,,,155
Regions.query,3,,,76
Regions.query,5,,,78
Regions.query,6,,,78
Regions.query,0,,,87
Regions.query,0,,,136
Regions.query,1,,,63
Regions.query,2,,,63
Regions.query,3,,,183
Regions.query,4,,,99
Regions.query,5,,,77
Regions.query,6,,,123
Regions.query,0,,,91
Regions.query,0,,,136
Regions.query,1,,,107
Regions.query,0,,,68
Regions.query,0,,,165
Regions.query,4,,,170
Regions.query,5,,,48
Regions.query,6,,,61
Regions.query,7,,,127
Regions.query,8,,,73
Regions.query,1,,,155
Regions.query,0,,,61
Regions.query,3,,,79
Regions.query,0,,,94
Regions.query,0,,,104
Regions.query,3,,,202
Regions.query,7,,,103
Regions.query,0,,,89
Regions.query,1,,,148
Regions.query,2,,,82
Regions.query,3,,,78
Regions.query,4,,,86
Regions.query,5,,,62
Regions.query,3,,,83
Regions.query,7,,,142
Regions.query,0,,,110
Regions.query,1,,,134
Regions.query,2,,,93
Regions.query,5,,,99
Regions.query,3,,,86
Regions.query,5,,,157
Regions.query,6,,,123
Regions.query,7,,,114
Regions.query,0,,,165
Regions.query,1,,,140
Regions.query,2,,,52
Regions.query,3,,,105
Regions.query,0,,,121
Regions.query,5,,,139
Regions.query,6,,,141
Regions.query,7,,,106
Regions.query,8,,,140
Regions.query,1,,,156
Regions.query,2,,,93
Regions.query,3,,,94
Regions.query,4,,,79
Regions.query,0,,,139
Regions.query,3,,,64
Regions.query,0,,,61
Regions.query,8,,,113
Regions.query,1,,,122
Regions.query,2,,,78
Regions.query,0,,,135
Regions.query,4,,,86
Regions.query,5,,,77
Regions.query,3,,,75
Regions.query,7,,,81
Regions.query,8,,,162
Regions.query,1,,,122
Regions.query,2,,,127
Regions.query,3,,,69
