action,attribute,txGas,blockGas,time
ReputationManagement.updateReputation,,6721975,189859,723
ReputationManagement.updateReputation,,6721975,188339,689
ReputationManagement.updateReputation,,6721975,116267,996
ReputationManagement.updateReputation,,6721975,191393,891
ReputationManagement.updateReputation,,6721975,188351,720
ReputationManagement.updateReputation,,6721975,119714,843
ReputationManagement.updateReputation,,6721975,189871,738
ReputationManagement.updateReputation,,6721975,189871,669
ReputationManagement.updateReputation,,6721975,290993,738
ReputationManagement.updateReputation,,6721975,187958,931
ReputationManagement.updateReputation,,6721975,290993,1048
ReputationManagement.updateReputation,,6721975,118204,858
ReputationManagement.updateReputation,,6721975,187958,688
ReputationManagement.updateReputation,,6721975,191393,815
ReputationManagement.updateReputation,,6721975,206442,905
ReputationManagement.updateReputation,,6721975,188351,955
ReputationManagement.updateReputation,,6721975,191393,887
ReputationManagement.updateReputation,,6721975,214010,750
ReputationManagement.updateReputation,,6721975,188351,782
ReputationManagement.updateReputation,,6721975,206430,766
ReputationManagement.updateReputation,,6721975,214010,907
ReputationManagement.updateReputation,,6721975,198947,939
ReputationManagement.updateReputation,,6721975,198947,1018
ReputationManagement.updateReputation,,6721975,206454,887
ReputationManagement.updateReputation,,6721975,187958,657
ReputationManagement.updateReputation,,6721975,188351,606
ReputationManagement.updateReputation,,6721975,188351,750
ReputationManagement.updateReputation,,6721975,187958,817
ReputationManagement.updateReputation,,6721975,206454,879
ReputationManagement.updateReputation,,6721975,198947,921
ReputationManagement.updateReputation,,6721975,188351,860
ReputationManagement.updateReputation,,6721975,188351,813
ReputationManagement.updateReputation,,6721975,189871,795
ReputationManagement.updateReputation,,6721975,290981,958
ReputationManagement.updateReputation,,6721975,290993,904
ReputationManagement.updateReputation,,6721975,189871,872
ReputationManagement.updateReputation,,6721975,191381,815
ReputationManagement.updateReputation,,6721975,188351,816
ReputationManagement.updateReputation,,6721975,191393,983
ReputationManagement.updateReputation,,6721975,116684,937
ReputationManagement.updateReputation,,6721975,214010,879
ReputationManagement.updateReputation,,6721975,191393,827
ReputationManagement.updateReputation,,6721975,187958,798
ReputationManagement.updateReputation,,6721975,206454,954
ReputationManagement.updateReputation,,6721975,188351,919
ReputationManagement.updateReputation,,6721975,213998,953
ReputationManagement.updateReputation,,6721975,198947,752
ReputationManagement.updateReputation,,6721975,127281,782
ReputationManagement.updateReputation,,6721975,187946,812
ReputationManagement.updateReputation,,6721975,191393,938
ReputationManagement.updateReputation,,6721975,198947,892
ReputationManagement.updateReputation,,6721975,206454,751
ReputationManagement.updateReputation,,6721975,188351,753
ReputationManagement.updateReputation,,6721975,214010,980
ReputationManagement.updateReputation,,6721975,141248,1017
ReputationManagement.updateReputation,,6721975,191393,907
ReputationManagement.updateReputation,,6721975,198947,734
ReputationManagement.updateReputation,,6721975,119726,890
ReputationManagement.updateReputation,,6721975,191393,797
ReputationManagement.updateReputation,,6721975,118204,738
ReputationManagement.updateReputation,,6721975,206454,729
ReputationManagement.updateReputation,,6721975,188351,893
ReputationManagement.updateReputation,,6721975,290993,829
ReputationManagement.updateReputation,,6721975,116684,881
ReputationManagement.updateReputation,,6721975,188351,807
ReputationManagement.updateReputation,,6721975,206454,827
ReputationManagement.updateReputation,,6721975,213998,970
ReputationManagement.updateReputation,,6721975,188351,910
ReputationManagement.updateReputation,,6721975,206442,888
ReputationManagement.updateReputation,,6721975,187958,784
ReputationManagement.updateReputation,,6721975,188351,889
ReputationManagement.updateReputation,,6721975,188351,879
ReputationManagement.updateReputation,,6721975,188351,781
ReputationManagement.updateReputation,,6721975,187958,875
ReputationManagement.updateReputation,,6721975,127281,966
ReputationManagement.updateReputation,,6721975,189871,890
ReputationManagement.updateReputation,,6721975,191393,775
ReputationManagement.updateReputation,,6721975,191393,873
ReputationManagement.updateReputation,,6721975,191393,982
ReputationManagement.updateReputation,,6721975,188351,935
ReputationManagement.updateReputation,,6721975,290993,936
ReputationManagement.updateReputation,,6721975,188351,898
ReputationManagement.updateReputation,,6721975,188351,886
ReputationManagement.updateReputation,,6721975,213998,874
ReputationManagement.updateReputation,,6721975,206454,769
ReputationManagement.updateReputation,,6721975,191393,841
ReputationManagement.updateReputation,,6721975,191393,843
ReputationManagement.updateReputation,,6721975,206454,893
ReputationManagement.updateReputation,,6721975,187958,842
ReputationManagement.updateReputation,,6721975,189871,846
ReputationManagement.updateReputation,,6721975,188339,782
ReputationManagement.updateReputation,,6721975,188351,827
ReputationManagement.updateReputation,,6721975,189871,874
ReputationManagement.updateReputation,,6721975,189871,783
ReputationManagement.updateReputation,,6721975,188351,858
ReputationManagement.updateReputation,,6721975,191393,924
ReputationManagement.updateReputation,,6721975,118204,862
ReputationManagement.updateReputation,,6721975,189871,857
ReputationManagement.updateReputation,,6721975,121422,890
ReputationManagement.updateReputation,,6721975,188351,932
ReputationManagement.updateReputation,,6721975,116291,879
ReputationManagement.updateReputation,,6721975,214010,764
ReputationManagement.updateReputation,,6721975,188351,797
ReputationManagement.updateReputation,,6721975,119726,874
ReputationManagement.updateReputation,,6721975,198947,892
ReputationManagement.updateReputation,,6721975,134751,875
ReputationManagement.updateReputation,,6721975,189871,984
ReputationManagement.updateReputation,,6721975,290993,880
ReputationManagement.updateReputation,,6721975,206454,808
ReputationManagement.updateReputation,,6721975,189859,843
ReputationManagement.updateReputation,,6721975,187958,908
ReputationManagement.updateReputation,,6721975,214010,907
ReputationManagement.updateReputation,,6721975,198947,658
ReputationManagement.updateReputation,,6721975,187958,874
ReputationManagement.updateReputation,,6721975,191393,860
ReputationManagement.updateReputation,,6721975,191393,781
ReputationManagement.updateReputation,,6721975,191393,891
ReputationManagement.updateReputation,,6721975,187958,835
ReputationManagement.updateReputation,,6721975,198947,804
ReputationManagement.updateReputation,,6721975,198947,799
ReputationManagement.updateReputation,,6721975,198947,708
ReputationManagement.updateReputation,,6721975,189871,807
ReputationManagement.updateReputation,,6721975,188351,801
ReputationManagement.updateReputation,,6721975,206454,781
ReputationManagement.updateReputation,,6721975,206454,683
ReputationManagement.updateReputation,,6721975,214010,897
ReputationManagement.updateReputation,,6721975,188351,825
ReputationManagement.updateReputation,,6721975,188351,687
ReputationManagement.updateReputation,,6721975,206454,685
ReputationManagement.updateReputation,,6721975,290993,909
ReputationManagement.updateReputation,,6721975,198947,857
ReputationManagement.updateReputation,,6721975,187958,860
ReputationManagement.updateReputation,,6721975,214010,753
ReputationManagement.updateReputation,,6721975,214010,890
ReputationManagement.updateReputation,,6721975,116291,800
ReputationManagement.updateReputation,,6721975,119726,1043
ReputationManagement.updateReputation,,6721975,191393,776
ReputationManagement.updateReputation,,6721975,134787,869
ReputationManagement.getReputationValue,0.5861953415348542,,,279
ReputationManagement.getReputationValue,0,,,217
ReputationManagement.getReputationValue,0,,,187
ReputationManagement.getReputationValue,0,,,124
ReputationManagement.getReputationValue,0.9924561273023944,,,100
ReputationManagement.getReputationValue,0,,,104
ReputationManagement.getReputationValue,0.6800042595382663,,,140
ReputationManagement.getReputationValue,0,,,186
ReputationManagement.getReputationValue,0,,,156
ReputationManagement.getReputationValue,0,,,132
ReputationManagement.getReputationValue,0,,,156
ReputationManagement.getReputationValue,0,,,73
ReputationManagement.getReputationValue,0.991919145316285,,,138
ReputationManagement.getReputationValue,0.9537493839892772,,,186
ReputationManagement.getReputationValue,0,,,172
ReputationManagement.getReputationValue,0.553239552304881,,,171
ReputationManagement.getReputationValue,0,,,141
ReputationManagement.getReputationValue,0.5135826505783831,,,155
ReputationManagement.getReputationValue,0.15883936640692498,,,114
ReputationManagement.getReputationValue,0,,,120
ReputationManagement.getReputationValue,0,,,157
ReputationManagement.getReputationValue,0,,,111
ReputationManagement.getReputationValue,0,,,128
ReputationManagement.getReputationValue,0,,,91
ReputationManagement.getReputationValue,0,,,101
ReputationManagement.getReputationValue,0.071901148103517,,,179
ReputationManagement.getReputationValue,0,,,149
ReputationManagement.getReputationValue,0,,,140
ReputationManagement.getReputationValue,0.8372241869912982,,,140
ReputationManagement.getReputationValue,0,,,82
ReputationManagement.getReputationValue,0.49510386365615067,,,167
ReputationManagement.getReputationValue,0.5486760383651395,,,94
ReputationManagement.getReputationValue,0,,,97
ReputationManagement.getReputationValue,0,,,79
ReputationManagement.getReputationValue,0,,,108
ReputationManagement.getReputationValue,0,,,135
ReputationManagement.getReputationValue,0,,,131
ReputationManagement.getReputationValue,0,,,98
ReputationManagement.getReputationValue,0,,,164
ReputationManagement.getReputationValue,0,,,180
ReputationManagement.getReputationValue,0,,,83
ReputationManagement.getReputationValue,0,,,127
ReputationManagement.getReputationValue,0,,,181
ReputationManagement.getReputationValue,0,,,83
ReputationManagement.getReputationValue,0,,,120
ReputationManagement.getReputationValue,0,,,120
ReputationManagement.getReputationValue,0.8305265840889353,,,178
ReputationManagement.getReputationValue,0,,,140
ReputationManagement.getReputationValue,0,,,139
ReputationManagement.getReputationValue,0,,,88
ReputationManagement.getReputationValue,0,,,131
ReputationManagement.getReputationValue,0.364080658660054,,,164
ReputationManagement.getReputationValue,0.9124450199700005,,,107
ReputationManagement.getReputationValue,0,,,151
ReputationManagement.getReputationValue,0.4773880438416507,,,173
ReputationManagement.getReputationValue,0.39639092517673524,,,92
ReputationManagement.getReputationValue,0,,,117
ReputationManagement.getReputationValue,0.543376696064785,,,118
ReputationManagement.getReputationValue,0,,,94
ReputationManagement.getReputationValue,0,,,93
ReputationManagement.getReputationValue,0,,,172
ReputationManagement.getReputationValue,0,,,83
ReputationManagement.getReputationValue,0,,,167
ReputationManagement.getReputationValue,0,,,172
ReputationManagement.getReputationValue,0,,,124
ReputationManagement.getReputationValue,0,,,126
ReputationManagement.getReputationValue,0,,,171
ReputationManagement.getReputationValue,0.16409123504037137,,,173
ReputationManagement.getReputationValue,0,,,119
ReputationManagement.getReputationValue,0,,,193
ReputationManagement.getReputationValue,0,,,83
ReputationManagement.getReputationValue,0,,,170
ReputationManagement.getReputationValue,0.47797103827249776,,,169
ReputationManagement.getReputationValue,0.14880009221926938,,,98
ReputationManagement.getReputationValue,0,,,96
ReputationManagement.getReputationValue,0,,,113
ReputationManagement.getReputationValue,0,,,147
ReputationManagement.getReputationValue,0.9557164816424453,,,123
ReputationManagement.getReputationValue,0,,,146
ReputationManagement.getReputationValue,0,,,118
ReputationManagement.getReputationValue,0,,,104
ReputationManagement.getReputationValue,0,,,125
ReputationManagement.getReputationValue,0.18576235297959331,,,105
ReputationManagement.getReputationValue,0.006406030121501205,,,109
ReputationManagement.getReputationValue,0,,,113
